timestamp,voltage,current,temperature
2025-06-19T10:07:07.183874,6.17,0.002,44.8
2025-06-19T10:07:12.302035,6.18,0.002,44.8
2025-06-19T10:07:17.627146,6.17,0.002,44.4
2025-06-19T10:07:22.733074,6.18,0.002,44.4
2025-06-19T10:07:27.867644,6.18,0.001,44.4
2025-06-19T10:07:33.193353,6.17,0.002,44.4
2025-06-19T10:07:38.517288,6.17,0.002,44.8
2025-06-19T10:07:43.842486,6.16,0.001,44.8
2025-06-19T10:07:49.167628,6.17,0.001,44.8
2025-06-19T10:07:54.491629,6.17,0.002,44.8
2025-06-19T10:07:59.597586,6.16,0.001,44.8
2025-06-19T10:08:04.707340,6.16,0.001,44.8
2025-06-19T10:08:09.814317,6.16,0.001,44.8
2025-06-19T10:08:14.971288,6.16,0.002,44.8
2025-06-19T10:08:20.298807,6.16,0.001,44.8
2025-06-19T10:08:25.621835,6.15,0.001,44.8
2025-06-19T10:08:30.725799,6.15,0.001,44.8
2025-06-19T10:08:35.830505,6.15,0.001,44.8
2025-06-19T10:08:40.981956,6.14,0.001,44.8
2025-06-19T10:08:46.102157,6.14,0.002,44.8
2025-06-19T10:08:51.221874,6.16,0.001,44.8
2025-06-19T10:08:56.341831,6.17,0.001,44.8
2025-06-19T10:09:01.666564,6.16,0.001,44.4
2025-06-19T10:09:06.991442,6.17,0.001,44.4
2025-06-19T10:09:12.240194,6.16,0.002,44.4
2025-06-19T10:09:17.434770,6.16,0.002,44.1
2025-06-19T10:09:22.799758,6.16,0.002,43.9
2025-06-19T10:09:28.084699,6.16,0.002,44.0
2025-06-19T10:09:33.204463,6.15,0.002,44.4
2025-06-19T10:09:38.305309,6.16,0.002,44.4
2025-06-19T10:09:43.444323,6.15,0.001,44.4
2025-06-19T10:09:48.769229,6.15,0.001,44.4
2025-06-19T10:09:53.888867,6.15,0.001,44.4
2025-06-19T10:09:59.008746,6.14,0.002,44.8
2025-06-19T10:10:04.128996,6.14,0.002,44.8
2025-06-19T10:10:09.248893,6.14,0.002,44.8
2025-06-19T10:10:17.890716,6.14,0.001,44.9
2025-06-19T10:10:23.175919,6.14,0.002,45.3
2025-06-19T10:10:28.272706,6.14,0.002,45.3
2025-06-19T10:10:33.414830,6.15,0.001,45.3
2025-06-19T10:10:38.740273,6.16,0.001,44.8
2025-06-19T10:10:43.838106,6.15,0.001,44.8
2025-06-19T10:10:48.941934,6.14,0.002,44.8
2025-06-19T10:10:54.243108,6.14,0.001,44.8
2025-06-19T10:10:59.448335,6.13,0.001,44.8
2025-06-19T10:11:04.555897,6.13,0.002,44.8
2025-06-19T10:11:09.869772,6.13,0.002,44.8
2025-06-19T10:11:15.194671,6.14,0.002,45.0
2025-06-19T10:11:20.518851,6.14,0.001,45.3
2025-06-19T10:11:25.618353,6.15,0.002,45.3
2025-06-19T10:11:30.721472,6.14,0.002,45.3
2025-06-19T10:11:35.879600,6.15,0.002,45.3
2025-06-19T10:11:41.203711,6.14,0.001,45.3
2025-06-19T10:11:46.528760,6.15,0.001,45.3
2025-06-19T10:11:51.673051,6.15,0.002,45.3
2025-06-19T10:11:56.975089,6.16,0.001,45.3
2025-06-19T10:12:02.093256,6.16,0.002,45.3
2025-06-19T10:12:07.213216,6.17,0.001,45.3
2025-06-19T10:12:12.538213,6.16,0.001,44.8
2025-06-19T10:12:17.648585,6.16,0.001,44.8
2025-06-19T10:12:22.762149,6.16,0.001,44.8
2025-06-19T10:12:27.897892,6.16,0.002,44.8
2025-06-19T10:12:33.124182,6.17,0.002,44.4
2025-06-19T10:12:38.343438,6.16,0.002,44.4
2025-06-19T10:12:43.462625,6.16,0.002,44.4
2025-06-19T10:12:48.788684,6.16,0.001,44.4
2025-06-19T10:12:54.009752,6.15,0.002,44.4
2025-06-19T10:12:59.123186,6.15,0.001,44.4
2025-06-19T10:13:04.229224,6.16,0.001,44.8
2025-06-19T10:13:09.331060,6.17,0.001,44.4
2025-06-19T10:13:14.431060,6.18,0.002,44.4
2025-06-19T10:13:19.689547,6.17,0.002,44.4
2025-06-19T10:13:24.831824,6.18,0.001,43.9
2025-06-19T10:13:29.938743,6.18,0.001,43.9
2025-06-19T10:13:35.174840,6.19,0.002,43.9
2025-06-19T10:13:40.411812,6.19,0.001,43.9
2025-06-19T10:13:45.721729,6.19,0.001,43.9
2025-06-19T10:13:50.841858,6.19,0.001,43.9
2025-06-19T10:13:56.166646,6.18,0.001,43.9
2025-06-19T10:14:01.286167,6.17,0.001,43.9
2025-06-19T10:14:06.405945,6.17,0.001,43.9
2025-06-19T10:14:11.526170,6.16,0.001,44.0
2025-06-19T10:14:16.646172,6.16,0.001,44.0
2025-06-19T10:14:21.755392,6.16,0.001,44.4
2025-06-19T10:14:26.886040,6.17,0.002,44.4
2025-06-19T10:14:31.988290,6.17,0.002,44.4
2025-06-19T10:14:37.125914,6.16,0.002,44.4
2025-06-19T10:14:42.246015,6.15,0.002,44.4
2025-06-19T10:14:47.366441,6.14,0.001,44.4
2025-06-19T10:14:52.691842,6.13,0.001,44.4
2025-06-19T10:14:58.016417,6.13,0.001,44.4
2025-06-19T10:15:03.120701,6.13,0.001,44.4
2025-06-19T10:15:08.221910,6.14,0.001,44.4
2025-06-19T10:15:13.580798,6.13,0.001,44.4
2025-06-19T10:15:18.700106,6.13,0.001,44.4
2025-06-19T10:15:23.831446,6.13,0.001,44.4
2025-06-19T10:15:29.145034,6.13,0.002,44.4
2025-06-19T10:15:34.470237,6.12,0.001,44.4
2025-06-19T10:15:39.567847,6.12,0.001,44.8
2025-06-19T10:15:44.672817,6.11,0.001,44.8
2025-06-19T10:15:49.829211,6.11,0.001,44.8
2025-06-19T10:15:55.052668,6.11,0.002,44.8
2025-06-19T10:16:00.274520,6.11,0.002,45.3
2025-06-19T10:16:05.413210,6.11,0.001,45.3
2025-06-19T10:16:10.719438,6.1,0.002,45.3
2025-06-19T10:16:16.044024,6.11,0.002,45.3
2025-06-19T10:16:21.155346,6.11,0.002,45.3
2025-06-19T10:16:26.263552,6.1,0.001,45.3
2025-06-19T10:16:31.612738,6.1,0.001,45.3
2025-06-19T10:16:37.041116,6.1,0.001,45.6
2025-06-19T10:16:42.259350,6.1,0.002,45.7
2025-06-19T10:16:47.587321,6.1,0.001,45.7
2025-06-19T10:16:52.908396,6.1,0.001,45.3
2025-06-19T10:16:58.233395,6.1,0.001,45.3
2025-06-19T10:17:03.558849,6.1,0.001,45.3
2025-06-19T10:17:08.672422,6.1,0.001,45.3
2025-06-19T10:17:13.774193,6.1,0.001,45.3
2025-06-19T10:17:22.051805,6.1,0.002,45.3
2025-06-19T10:17:27.418141,6.1,0.001,45.3
2025-06-19T10:17:32.542463,6.1,0.001,45.3
2025-06-19T10:17:37.758660,6.1,0.002,45.3
2025-06-19T10:17:42.855888,6.09,0.002,45.3
2025-06-19T10:17:48.203465,6.08,0.001,45.3
2025-06-19T10:17:53.547384,6.08,0.002,45.3
2025-06-19T10:17:58.854620,6.08,0.001,45.3
2025-06-19T10:18:04.177528,6.09,0.002,45.3
2025-06-19T10:18:09.502430,6.1,0.002,45.3
2025-06-19T10:18:14.611003,6.09,0.001,45.3
2025-06-19T10:18:19.725174,6.08,0.001,45.3
2025-06-19T10:18:24.862360,6.08,0.001,45.3
2025-06-19T10:18:30.187365,6.08,0.001,45.3
2025-06-19T10:18:35.542837,6.08,0.002,45.3
2025-06-19T10:18:40.837675,6.07,0.001,45.3
2025-06-19T10:18:46.161886,6.06,0.001,45.7
2025-06-19T10:18:51.300795,6.06,0.001,45.7
2025-06-19T10:18:56.637623,6.06,0.001,45.7
2025-06-19T10:19:01.748491,6.06,0.001,45.7
2025-06-19T10:19:06.844667,6.06,0.002,45.7
2025-06-19T10:19:11.965362,6.06,0.002,45.7
2025-06-19T10:19:17.085969,6.05,0.001,45.7
2025-06-19T10:19:22.432524,6.05,0.001,45.7
2025-06-19T10:19:27.736429,6.05,0.001,45.7
2025-06-19T10:19:33.164071,6.06,0.002,45.7
2025-06-19T10:19:38.266129,6.07,0.002,45.7
2025-06-19T10:19:43.506075,6.07,0.002,45.7
2025-06-19T10:19:48.611734,6.06,0.002,45.7
2025-06-19T10:19:53.713989,6.06,0.001,45.7
2025-06-19T10:19:58.865164,6.06,0.001,45.7
2025-06-19T10:20:03.985530,6.06,0.001,45.7
2025-06-19T10:20:09.081439,6.06,0.002,45.7
2025-06-19T10:20:14.180284,6.07,0.001,45.7
2025-06-19T10:20:19.285012,6.07,0.001,45.7
2025-06-19T10:20:24.465539,6.07,0.001,45.7
2025-06-19T10:20:29.790132,6.06,0.002,45.7
2025-06-19T10:20:35.114913,6.04,0.001,46.2
2025-06-19T10:20:40.476219,6.04,0.002,46.2
2025-06-19T10:20:45.765161,6.04,0.001,46.2
2025-06-19T10:20:51.089488,6.03,0.002,47.1
2025-06-19T10:20:56.208616,6.01,0.001,47.1
2025-06-19T10:21:01.329354,6.0,0.001,47.1
2025-06-19T10:21:06.448174,6.01,0.002,47.1
2025-06-19T10:21:11.773812,6.0,0.001,47.6
2025-06-19T10:21:17.098147,6.0,0.001,47.6
2025-06-19T10:21:22.423426,6.0,0.001,47.6
2025-06-19T10:21:27.748162,5.98,0.002,47.6
2025-06-19T10:21:33.072898,6.0,0.001,47.6
2025-06-19T10:21:38.192441,5.99,0.001,47.6
2025-06-19T10:21:43.312461,5.98,0.001,47.6
2025-06-19T10:21:48.637356,5.97,0.002,47.6
2025-06-19T10:21:53.750014,5.97,0.002,47.6
2025-06-19T10:21:58.851628,5.97,0.001,47.6
2025-06-19T10:22:04.201912,5.97,0.001,47.6
2025-06-19T10:22:09.527382,5.97,0.001,47.6
2025-06-19T10:22:16.292615,5.97,0.001,47.6
2025-06-19T10:22:21.624816,5.96,0.001,47.6
2025-06-19T10:22:26.939961,5.96,0.002,47.7
2025-06-19T10:22:32.261341,5.95,0.001,48.2
2025-06-19T10:22:37.590964,5.96,0.001,48.2
2025-06-19T10:22:42.923606,5.97,0.001,48.2
2025-06-19T10:22:48.235120,5.98,0.002,47.7
2025-06-19T10:22:56.836264,5.97,0.001,47.6
2025-06-19T10:23:01.943025,5.97,0.001,47.6
2025-06-19T10:23:07.075308,5.96,0.001,47.6
2025-06-19T10:23:22.640706,5.94,0.001,47.6
2025-06-19T10:23:27.760596,5.95,0.001,47.1
2025-06-19T10:23:43.171118,5.94,0.001,47.1
2025-06-19T10:23:48.446830,5.94,0.001,46.2
2025-06-19T10:23:53.553523,5.94,0.001,46.2
2025-06-19T10:23:58.684665,5.94,0.002,46.2
2025-06-19T10:24:04.112381,5.94,0.002,46.2
2025-06-19T10:24:09.213232,5.94,0.002,46.2
2025-06-19T10:24:14.455753,5.92,0.002,45.9
2025-06-19T10:24:19.780977,5.92,0.001,45.7
2025-06-19T10:24:25.104284,5.92,0.001,45.7
2025-06-19T10:24:30.327206,5.92,0.002,45.7
2025-06-19T10:24:35.434799,5.92,0.002,45.3
2025-06-19T10:24:40.669510,5.92,0.001,45.3
2025-06-19T10:24:45.786845,5.92,0.001,45.3
2025-06-19T10:24:50.908714,5.91,0.001,44.8
2025-06-19T10:24:56.028583,5.9,0.002,44.8
2025-06-19T10:25:01.354257,5.9,0.002,44.8
2025-06-19T10:25:06.678538,5.9,0.001,44.8
2025-06-19T10:25:11.784418,5.9,0.001,45.3
2025-06-19T10:25:16.921317,5.89,0.001,45.3
2025-06-19T10:25:22.242292,5.88,0.001,45.3
2025-06-19T10:25:27.363391,5.88,0.001,45.3
2025-06-19T10:25:32.482899,5.87,0.001,45.3
2025-06-19T10:25:37.579700,5.86,0.001,45.7
2025-06-19T10:25:42.696676,5.86,0.002,45.7
2025-06-19T10:25:47.805335,5.86,0.002,45.7
2025-06-19T10:25:52.962444,5.86,0.001,45.7
2025-06-19T10:25:58.064759,5.85,0.001,45.7
2025-06-19T10:26:03.354368,5.84,0.001,45.7
2025-06-19T10:26:08.558754,5.84,0.001,45.7
2025-06-19T10:26:13.852608,5.82,0.001,45.7
2025-06-19T10:26:19.176397,5.81,0.001,45.7
2025-06-19T10:26:24.276600,5.8,0.002,45.7
2025-06-19T10:26:29.416390,5.8,0.002,45.8
2025-06-19T10:26:34.513307,5.79,0.001,46.2
2025-06-19T10:26:39.618784,5.78,0.001,46.2
2025-06-19T10:26:44.714400,5.77,0.002,46.2
2025-06-19T10:26:49.812569,5.77,0.001,46.2
2025-06-19T10:26:54.942495,5.76,0.002,46.2
2025-06-19T10:27:00.054414,5.74,0.002,46.2
2025-06-19T10:27:05.184835,5.73,0.001,47.0
2025-06-19T10:27:10.310264,5.73,0.001,47.1
2025-06-19T10:27:15.496540,5.72,0.001,47.1
2025-06-19T10:27:20.587501,5.71,0.001,47.1
2025-06-19T10:27:25.686043,5.7,0.001,47.1
2025-06-19T10:27:30.856858,5.7,0.001,47.1
2025-06-19T10:27:35.977355,5.68,0.001,47.1
2025-06-19T10:27:41.317050,5.68,0.001,46.5
2025-06-19T10:27:46.626786,5.67,0.001,46.2
2025-06-19T10:27:51.950265,5.66,0.001,46.3
2025-06-19T10:27:57.296381,5.65,0.001,47.0
2025-06-19T10:28:02.600171,5.65,0.002,46.2
2025-06-19T10:28:07.720238,5.64,0.001,46.2
2025-06-19T10:28:12.832702,5.64,0.001,46.2
2025-06-19T10:28:17.962030,5.63,0.001,46.2
2025-06-19T10:28:23.071976,5.63,0.001,46.2
2025-06-19T10:28:28.170795,5.63,0.001,46.2
2025-06-19T10:28:33.320358,5.62,0.002,46.2
2025-06-19T10:28:38.440618,5.62,0.001,45.7
2025-06-19T10:28:43.765011,5.63,0.001,45.7
2025-06-19T10:28:48.872514,5.62,0.001,45.7
2025-06-19T10:28:54.004830,5.62,0.001,45.7
2025-06-19T10:28:59.109273,5.62,0.001,45.6
2025-06-19T10:29:04.622681,5.62,0.001,45.3
2025-06-19T10:29:09.732803,5.61,0.001,45.3
2025-06-19T10:29:14.830427,5.62,0.001,45.3
2025-06-19T10:29:20.014722,5.62,0.001,45.3
2025-06-19T10:29:25.134438,5.61,0.001,45.3
2025-06-19T10:29:30.458692,5.61,0.001,45.3
2025-06-19T10:29:35.784603,5.61,0.001,45.3
2025-06-19T10:29:40.904932,5.61,0.001,44.8
2025-06-19T10:29:45.999607,5.61,0.002,44.8
2025-06-19T10:29:51.107657,5.61,0.001,44.8
2025-06-19T10:29:56.268492,5.61,0.001,44.8
2025-06-19T10:30:01.367034,5.6,0.001,44.4
2025-06-19T10:30:06.503238,5.6,0.001,44.4
2025-06-19T10:30:11.599597,5.6,0.001,44.4
2025-06-19T10:30:16.743613,5.6,0.001,44.4
2025-06-19T10:30:21.839225,5.6,0.001,44.4
2025-06-19T10:30:26.987992,5.6,0.001,44.4
2025-06-19T10:30:32.104233,5.58,0.001,44.4
2025-06-19T10:30:37.230362,5.59,0.002,43.9
2025-06-19T10:30:42.547606,5.6,0.001,43.9
2025-06-19T10:30:47.749368,5.59,0.001,43.9
2025-06-19T10:30:52.843146,5.6,0.001,43.5
2025-06-19T10:30:58.112346,5.6,0.001,43.5
2025-06-19T10:31:03.438178,5.6,0.001,43.5
2025-06-19T10:31:08.561140,5.6,0.001,43.5
2025-06-19T10:31:13.666182,5.6,0.001,43.0
2025-06-19T10:31:18.798090,5.61,0.001,43.0
2025-06-19T10:31:24.329284,5.6,0.001,43.0
2025-06-19T10:31:29.447546,5.62,0.001,43.0
2025-06-19T10:31:34.554910,5.62,0.001,42.5
2025-06-19T10:31:39.672491,5.62,0.001,42.5
2025-06-19T10:31:44.807092,5.62,0.001,42.5
2025-06-19T10:31:49.926872,5.62,0.001,42.5
2025-06-19T10:31:55.046852,5.61,0.001,42.0
2025-06-19T10:32:00.166823,5.6,0.001,42.0
2025-06-19T10:32:05.607789,5.6,0.001,42.0
2025-06-19T10:32:10.817099,5.61,0.001,42.0
2025-06-19T10:32:15.936055,5.61,0.001,42.0
2025-06-19T10:32:21.031660,5.62,0.001,42.0
2025-06-19T10:32:26.183875,5.62,0.001,42.0
2025-06-19T10:32:31.398721,5.62,0.001,41.6
2025-06-19T10:32:36.497484,5.62,0.001,41.1
2025-06-19T10:32:41.597848,5.63,0.001,41.1
2025-06-19T10:32:46.700541,5.63,0.001,41.1
2025-06-19T10:32:51.792592,5.63,0.001,40.6
2025-06-19T10:32:56.889041,5.63,0.001,40.6
2025-06-19T10:33:01.984674,5.62,0.001,40.6
2025-06-19T10:33:07.098193,5.63,0.002,40.6
2025-06-19T10:33:12.256704,5.63,0.001,40.6
2025-06-19T10:33:17.376337,5.63,0.001,40.6
2025-06-19T10:33:22.476597,5.63,0.001,40.6
2025-06-19T10:33:27.576581,5.63,0.001,40.1
2025-06-19T10:33:32.735999,5.63,0.001,40.1
2025-06-19T10:33:37.855981,5.64,0.001,40.1
2025-06-19T10:33:43.206079,5.64,0.001,39.5
2025-06-19T10:33:48.505504,5.63,0.002,39.5
2025-06-19T10:33:53.613924,5.63,0.001,39.5
2025-06-19T10:33:58.718421,5.63,0.001,39.6
2025-06-19T10:34:04.070345,5.63,0.001,40.1
2025-06-19T10:34:09.510982,5.63,0.002,40.1
2025-06-19T10:34:14.694225,5.63,0.001,40.1
2025-06-19T10:34:19.796454,5.63,0.001,40.1
2025-06-19T10:34:24.889751,5.62,0.001,40.1
2025-06-19T10:34:29.998144,5.62,0.001,40.1
2025-06-19T10:34:35.096760,5.62,0.001,40.1
2025-06-19T10:34:40.199328,5.62,0.001,40.1
2025-06-19T10:34:45.439979,5.62,0.001,40.1
2025-06-19T10:34:50.764784,5.6,0.001,40.1
2025-06-19T10:34:55.890321,5.62,0.002,40.1
2025-06-19T10:35:01.210199,5.61,0.001,40.1
2025-06-19T10:35:06.637614,5.61,0.001,40.1
2025-06-19T10:35:11.859488,5.61,0.001,40.1
2025-06-19T10:35:16.979115,5.6,0.001,40.1
2025-06-19T10:35:22.080415,5.61,0.001,39.5
2025-06-19T10:35:27.219817,5.62,0.001,39.5
2025-06-19T10:35:32.544996,5.62,0.001,39.5
2025-06-19T10:35:37.869936,5.62,0.001,39.5
2025-06-19T10:35:42.990278,5.63,0.001,39.5
2025-06-19T10:35:48.093344,5.62,0.001,39.5
2025-06-19T10:35:53.228803,5.63,0.001,39.5
2025-06-19T10:35:58.554383,5.63,0.001,39.0
2025-06-19T10:36:03.878905,5.64,0.001,39.0
2025-06-19T10:36:09.203958,5.63,0.001,39.0
2025-06-19T10:36:14.535516,5.63,0.001,39.0
2025-06-19T10:36:19.855023,5.62,0.001,39.0
2025-06-19T10:36:24.969392,5.62,0.001,39.0
2025-06-19T10:36:30.297839,5.61,0.001,39.0
2025-06-19T10:36:35.392115,5.62,0.001,39.0
2025-06-19T10:36:40.493258,5.62,0.002,39.0
2025-06-19T10:36:45.591110,5.62,0.001,39.0
2025-06-19T10:36:50.702522,5.62,0.001,39.0
2025-06-19T10:36:55.897448,5.62,0.001,39.0
2025-06-19T10:37:01.222326,5.62,0.001,39.5
2025-06-19T10:37:06.341067,5.62,0.001,39.5
2025-06-19T10:37:11.448441,5.62,0.001,39.5
2025-06-19T10:37:16.582872,5.62,0.001,39.5
2025-06-19T10:37:21.686271,5.62,0.001,39.0
2025-06-19T10:37:26.822200,5.62,0.001,39.0
2025-06-19T10:37:32.152366,5.62,0.001,39.0
2025-06-19T10:37:37.244157,5.62,0.001,39.0
2025-06-19T10:37:42.352289,5.61,0.001,39.0
2025-06-19T10:37:47.542364,5.61,0.001,39.0
2025-06-19T10:37:52.831910,5.61,0.001,39.0
2025-06-19T10:37:57.968370,5.61,0.001,39.0
2025-06-19T10:38:03.277790,5.61,0.001,39.0
2025-06-19T10:38:08.641065,5.6,0.001,39.0
2025-06-19T10:38:13.927284,5.6,0.001,39.0
2025-06-19T10:38:19.033755,5.6,0.001,39.4
2025-06-19T10:38:24.166528,5.6,0.001,39.5
2025-06-19T10:38:29.491383,5.6,0.001,39.5
2025-06-19T10:38:34.610296,5.59,0.001,39.5
2025-06-19T10:38:39.744198,5.59,0.001,39.5
2025-06-19T10:38:44.838224,5.59,0.001,40.1
2025-06-19T10:38:49.970667,5.59,0.001,40.1
2025-06-19T10:38:55.295890,5.59,0.001,40.1
2025-06-19T10:39:00.411218,5.58,0.001,40.1
2025-06-19T10:39:05.658458,5.58,0.001,40.1
2025-06-19T10:39:10.837889,5.58,0.001,40.1
2025-06-19T10:39:15.980054,5.57,0.001,40.6
2025-06-19T10:39:21.105056,5.57,0.001,40.6
2025-06-19T10:39:26.425064,5.57,0.001,40.6
2025-06-19T10:39:31.750839,5.57,0.001,40.6
2025-06-19T10:39:36.869580,5.57,0.002,40.6
2025-06-19T10:39:42.194770,5.57,0.001,40.6
2025-06-19T10:39:47.292594,5.57,0.001,40.6
2025-06-19T10:39:52.435230,5.56,0.001,40.6
2025-06-19T10:39:57.759603,5.57,0.001,40.6
2025-06-19T10:40:03.083719,5.57,0.001,40.1
2025-06-19T10:40:08.215072,5.58,0.001,40.1
2025-06-19T10:40:13.323577,5.57,0.001,40.1
2025-06-19T10:40:18.417141,5.57,0.001,40.1
2025-06-19T10:40:23.604292,5.57,0.002,40.1
2025-06-19T10:40:28.890695,5.57,0.001,40.1
2025-06-19T10:40:34.212999,5.57,0.001,40.1
2025-06-19T10:40:39.333405,5.56,0.001,40.1
2025-06-19T10:40:44.454286,5.56,0.002,40.1
2025-06-19T10:40:49.778375,5.56,0.001,40.1
2025-06-19T10:40:55.102319,5.56,0.001,40.1
2025-06-19T10:41:00.435961,5.57,0.001,40.1
2025-06-19T10:41:05.751753,5.56,0.001,40.1
2025-06-19T10:41:11.077662,5.56,0.001,40.1
2025-06-19T10:41:16.607999,5.56,0.001,40.1
2025-06-19T10:41:21.726788,5.56,0.001,40.1
2025-06-19T10:41:26.827076,5.56,0.001,40.1
2025-06-19T10:41:31.967772,5.56,0.001,40.1
2025-06-19T10:41:37.099701,5.56,0.001,40.1
2025-06-19T10:41:42.202552,5.56,0.001,40.1
2025-06-19T10:41:47.532655,5.56,0.001,40.1
2025-06-19T10:41:52.856892,5.56,0.001,40.1
2025-06-19T10:41:58.182424,5.56,0.001,40.1
2025-06-19T10:42:03.287991,5.56,0.001,40.1
2025-06-19T10:42:08.389862,5.56,0.001,40.1
2025-06-19T10:42:13.493836,5.56,0.001,40.1
2025-06-19T10:42:18.877584,5.56,0.001,40.1
2025-06-19T10:42:24.190125,5.56,0.001,40.1
2025-06-19T10:42:29.517559,5.56,0.001,40.1
2025-06-19T10:42:34.839929,5.56,0.001,40.1
2025-06-19T10:42:40.167173,5.56,0.001,40.1
2025-06-19T10:42:45.276397,5.56,0.001,40.1
2025-06-19T10:42:50.609978,5.56,0.001,40.1
2025-06-19T10:42:55.934130,5.56,0.002,40.1
2025-06-19T10:43:01.035176,5.56,0.001,40.1
2025-06-19T10:43:06.197677,5.57,0.001,39.6
2025-06-19T10:43:11.535472,5.56,0.001,39.6
2025-06-19T10:43:17.028491,5.56,0.001,39.5
2025-06-19T10:43:22.138243,5.56,0.001,40.0
2025-06-19T10:43:27.268413,5.56,0.001,39.5
2025-06-19T10:43:32.370704,5.56,0.001,39.5
2025-06-19T10:43:37.507681,5.57,0.001,39.5
2025-06-19T10:43:42.869035,5.56,0.001,39.5
2025-06-19T10:43:48.157864,5.56,0.001,39.5
2025-06-19T10:43:53.264536,5.57,0.001,39.5
2025-06-19T10:43:58.375859,5.56,0.001,39.5
2025-06-19T10:44:03.722891,5.56,0.001,39.5
2025-06-19T10:44:08.842799,5.56,0.001,39.5
2025-06-19T10:44:14.168340,5.56,0.001,39.6
2025-06-19T10:44:19.275157,5.56,0.001,40.1
2025-06-19T10:44:24.533409,5.56,0.001,40.1
2025-06-19T10:44:29.733035,5.56,0.001,40.1
2025-06-19T10:44:35.059181,5.56,0.001,40.1
2025-06-19T10:44:40.382681,5.56,0.001,40.1
2025-06-19T10:44:45.604522,5.56,0.001,40.1
2025-06-19T10:44:50.836107,5.56,0.001,40.1
2025-06-19T10:44:56.151931,5.56,0.001,40.1
2025-06-19T10:45:01.290147,5.55,0.001,40.1
2025-06-19T10:45:06.393674,5.56,0.002,40.1
2025-06-19T10:45:11.716237,5.55,0.001,40.1
2025-06-19T10:45:17.040780,5.55,0.001,40.1
2025-06-19T10:45:22.161956,5.55,0.001,40.1
2025-06-19T10:45:27.384527,5.55,0.001,40.1
2025-06-19T10:45:32.607687,5.54,0.001,39.5
2025-06-19T10:45:37.932380,5.54,0.001,39.5
2025-06-19T10:45:43.037527,5.54,0.001,39.5
2025-06-19T10:45:48.179837,5.55,0.001,39.5
2025-06-19T10:45:53.528915,5.55,0.001,39.5
2025-06-19T10:45:58.820934,5.55,0.001,39.5
2025-06-19T10:46:04.144654,5.55,0.001,39.5
2025-06-19T10:46:09.470845,5.54,0.001,39.5
2025-06-19T10:46:14.794486,5.54,0.001,39.5
2025-06-19T10:46:19.914916,5.53,0.001,39.5
2025-06-19T10:46:25.246446,5.54,0.001,39.5
2025-06-19T10:46:30.565099,5.53,0.001,39.5
2025-06-19T10:46:35.668342,5.54,0.001,39.5
2025-06-19T10:46:40.908054,5.53,0.001,39.5
2025-06-19T10:46:46.128758,5.52,0.001,39.5
2025-06-19T10:46:51.248183,5.53,0.001,39.5
2025-06-19T10:46:56.367909,5.52,0.001,39.5
2025-06-19T10:47:01.693605,5.53,0.001,39.5
2025-06-19T10:47:07.019149,5.52,0.002,39.5
2025-06-19T10:47:12.342472,5.53,0.001,39.5
2025-06-19T10:47:17.448021,5.53,0.001,39.5
2025-06-19T10:47:22.559065,5.52,0.001,39.5
2025-06-19T10:47:27.702659,5.53,0.001,39.5
2025-06-19T10:47:32.810760,5.53,0.001,39.5
2025-06-19T10:47:37.914258,5.53,0.001,39.5
2025-06-19T10:47:43.251749,5.53,0.001,39.5
2025-06-19T10:47:48.393280,5.53,0.001,39.5
2025-06-19T10:47:53.506634,5.53,0.001,39.5
2025-06-19T10:47:58.627691,5.53,0.002,39.5
2025-06-19T10:48:03.952309,5.53,0.002,39.5
2025-06-19T10:48:09.057424,5.52,0.001,39.9
2025-06-19T10:48:14.192864,5.52,0.001,40.1
2025-06-19T10:48:19.290038,5.52,0.001,40.1
2025-06-19T10:48:24.433411,5.5,0.001,40.1
2025-06-19T10:48:29.576885,5.52,0.001,40.1
2025-06-19T10:48:34.775430,5.51,0.001,40.1
2025-06-19T10:48:39.996601,5.53,0.001,39.5
2025-06-19T10:48:45.104224,5.53,0.001,39.5
2025-06-19T10:48:50.205843,5.53,0.001,39.5
2025-06-19T10:48:55.386186,5.53,0.001,39.5
2025-06-19T10:49:00.681608,5.53,0.001,39.1
2025-06-19T10:49:05.782058,5.52,0.001,39.0
2025-06-19T10:49:10.912616,5.52,0.001,39.0
2025-06-19T10:49:16.041999,5.53,0.001,39.0
2025-06-19T10:49:21.166720,5.53,0.001,39.0
2025-06-19T10:49:26.493593,5.53,0.001,39.0
2025-06-19T10:49:31.595241,5.53,0.001,39.0
2025-06-19T10:49:36.726079,5.53,0.001,39.0
2025-06-19T10:49:41.832541,5.53,0.001,39.0
2025-06-19T10:49:47.079025,5.53,0.001,39.0
2025-06-19T10:49:52.291478,5.53,0.002,39.3
2025-06-19T10:49:57.395556,5.52,0.001,39.5
2025-06-19T10:50:02.533778,5.52,0.001,39.5
2025-06-19T10:50:07.650266,5.52,0.001,39.5
2025-06-19T10:50:12.975138,5.51,0.001,39.5
2025-06-19T10:50:18.301403,5.51,0.001,39.5
2025-06-19T10:50:23.624743,5.52,0.001,39.5
2025-06-19T10:50:28.950831,5.51,0.001,39.5
2025-06-19T10:50:34.046096,5.5,0.002,39.5
2025-06-19T10:50:39.189909,5.51,0.001,40.0
2025-06-19T10:50:44.514358,5.51,0.001,39.5
2025-06-19T10:50:49.645863,5.51,0.001,39.5
